review,recommendationid,playtime_forever,timestamp_created,votes_up,votes_funny,steam_purchase,received_for_free
"[5/10]
솔직히 재미는 있는데 로그라이크 장르의 느낌은 별로 잘 살린거 같진 않네. 
단순 랜덤성의 부재를 제외하고도 매판 힘들고 늘어져서 게임에 플레이어를 잡아두기 힘듬...",85635337,2084,1612024099,5,0,True,False
2021 한국 게임대상 수상작 예정,85635267,1948,1612024022,0,0,True,False
존나좋아그냥 ㅋㅋㅋㅋ,85635057,6939,1612023776,0,0,True,False
"( 평가 수정 )

[h1] 첫 부산 인디게임때 가서 이 게임을 접했으며, 머독님을 직접 앞에서 보게 만들었고 수상하는것 까지 보게 만들었으며, 처음으로 후원을 하게끔 만든 게임 [/h1]

처음에는 나오는 해골마다 선호도가 달라지게끔 좋은것과 나쁜게 나눠져있었고, 아이템의 폭이 넗지않아 쉽게 보스를 잡을수 있었습니다.

그 이후 점차 보스가 추가되면서, 선택의 폭이 넗어짐과 동시에 난이도 상승

정식 출시가 되면서, 얼리때는 수십번 클리어한 게임, 심심해서 해골 없이 기본 스컬로 클리어를 하던 내가 클리어를 못하다가 겨우 깨서 기뻐하게 만든 게임

나는 이 게임을 후원한것을 자랑스럽게 느껴지고, 클리어 이후에도 가끔씩 시간을 투자해서 게임을 합니다. 이 게임을 추천합니다.",85634992,7731,1612023702,0,1,True,False
할만한듯,85634968,8755,1612023673,0,0,True,False
재밌습니다 스토리도 생각보다 괜찮구요 가격도 이정도면 적당함,85634363,1742,1612023004,0,0,True,False
너무 어려워요.흑흑,85633908,12687,1612022567,0,0,True,False
8시간이면 충분합니다,85633248,1285,1612021859,0,0,True,False
너무 재밌어요,85633128,1315,1612021731,0,0,True,False
"한국 게임이라고 믿기지 않을 정도로 재미있고 질리는 느낌이 없음
스토리도 매우 맘에 들음",85632915,2485,1612021528,0,0,True,False
아 이건 대작,85632694,6664,1612021313,0,0,True,False
다양한 스컬을 사용해 깨보는 재미가있다. 각각의 스컬마다 다양한 스킬들이 있고 심지어 한 가지 스컬에도 다양한 랜덤의 스킬들이 등장한다. 스토리도 개인적으로 좋았다고 생각되며 게임 플레이 자체도 재미있었다.,85632296,640,1612020946,0,0,True,False
꿀잼,85631821,1267,1612020463,0,0,True,False
갓겜,85631732,5383,1612020375,0,0,True,False
"컨트롤을 못한다, 나는 진짜 게임에 젬병이다, 나는 게임은 좋아하는데 진짜 진짜 못한다, 손목이 아프다, 체력이 딸린다, 화가 많다, 분조장이 있다하는 사람은 하지 마세요 제발 하지 마세요 화나고 꼴받고 속으로 살면서 들어본 적도 없는 욕을 다 했습니다. 그냥 게임 못하면 하지 마세요",85630899,55,1612019559,1,4,True,False
"스켈레톤 병사의 현재 스텟을 볼 수 있는 창이 따로 있으면 정말 좋을 것 같습니다.(버프, 디버프, 현재 %물리공격력). 또, 스켈레톤 머리, 아이템들의 도감 등이 추가되면 더 좋은 게임이 될 것 같습니다!",85629337,13697,1612018003,2,0,True,False
중독성 미쳤네요 스컬도 다양해서 질리지가 않아요.. 패드 지원도 완벽해서 실감 납니다 락스타 스컬 앰프 스킬 썻을때 패드 진동 쾌감 쩔어요 ㅎㅎ,85628968,1295,1612017626,0,0,True,False
로그라이크 좋아하는 사람들한테 추천함,85627588,9994,1612016229,0,0,True,False
시간잘감,85626566,5382,1612015083,0,0,True,False
어려우나 재밌긴함,85626156,1399,1612014608,0,0,True,False
재밌슴~,85624822,324,1612013224,0,0,True,False
"재밌네 이거,,",85624292,3131,1612012624,0,0,True,False
재미있지,85623237,8086,1612011456,0,0,True,False
특색있는 해골과 적당한 난이도 그리고 짧지만 강한 스토리 잼있었어요,85621479,1465,1612009407,0,0,True,False
개꿀잼,85621182,4769,1612009042,0,0,True,False
"갓겜
",85620581,3454,1612008306,0,0,True,False
"굳
",85619747,2928,1612007289,0,0,True,False
"그냥 꿀잼임
",85618628,21044,1612005958,0,0,True,False
"재밌음 확실하게 재미 있음 세일 없이 사도 후회는 안할정도
정말 잘 만든 게임이라 더욱 아쉬움이 남음 아직 부족한 부분들이 조금 보임",85618425,1777,1612005673,0,0,True,False
"재밌다 

다만
데스나이트 이 망할녀석이 '조금만' 이라면서 마석을 10만개나 요구한다 정산이 나간게 아닐까
데스나이트 어때에 뱁새는 귀엽다",85618233,7847,1612005425,0,0,True,False
진짜 잘만든드듯,85618193,2789,1612005379,0,0,True,False
개꿂잼,85617384,5766,1612004368,0,0,True,False
아주 굿이에요~~ 굿 ! 굿굿굿~,85617172,372,1612004063,0,0,True,False
꿀잼,85616027,2735,1612002552,0,0,True,False
"처음 클리어 해보는 로그라이크 게임인데
41시간만에 첫 클리어 했어요..
맞으면서 때리다보니 금방 죽어버리는게 짜증났는데
템/해골 세팅 잘되니 맞으면서 때려도 깨지네요..
재미도 있고 지겹기도 하고 그러네요..
41시간동안 같은거 반복해서 지치네요..",85616004,3813,1612002524,0,0,True,False
재밌음,85615802,2035,1612002255,0,0,True,False
컨텐츠도 많고 재밌음,85615755,1022,1612002190,0,0,True,False
재밌음,85615263,2901,1612001607,0,0,True,False
쩐다,85615180,10109,1612001492,0,0,True,False
good adventure action game,85614289,27713,1612000390,0,0,True,False
재밌게 하고 있는데요... 난이도 조절 좀 할 수 있으면 좋겠어요. 적어도 보스나 몹들이 공격 전에 깜빡여서 타이밍이라도 볼 수 있으면 좋겠는데... 난이도 조정할 수 있어서 이런 기능들을 넣어주면 어떨까 싶어요.,85613472,4837,1611999318,0,0,True,False
취향저격 꿀잼 게임,85613113,7350,1611998806,0,0,True,False
와따마 굉장히 재밋음!!!!!,85612922,5564,1611998563,0,0,True,False
잼밌당,85612717,3350,1611998236,0,0,True,False
"가격값하는 재밌는 게임이네요
빨리 후속작 나왔으면 좋겠어요",85612338,1719,1611997680,0,0,True,False
이건 국삼겜의 미래가 맞다,85612161,14526,1611997427,0,0,True,False
와! 스컬!,85611616,1406,1611996644,1,0,True,False
"캐릭터와 템세팅이 다양하게 만들수 있어서 좋아요!
로그라이크& 액션 컨트롤 어느정도 좋아하시는 분은 강추!",85611172,2833,1611995969,0,0,True,False
당신도 66시간만 투자하면 올업적 가능합니다 파이팅,85610547,17549,1611995109,0,0,True,False
이거 얼리엑세스부터 기다렸는데 역시 기다린 보람이 있구만,85610046,9426,1611994381,0,0,True,False
혼자 즐갬 가능,85609614,6509,1611993735,0,0,True,False
재밋다 근데 ㅈ같다,85609341,862,1611993350,1,0,True,False
와 스컬,85609213,3870,1611993151,0,0,True,False
"스토리 다깨도 여러가지 캐릭하는맛이 있습니다
재밌어요",85608698,1483,1611992358,0,0,True,False
캐주얼한 데드셸 느낌. 그렇다고 타격감이나 스피드가 덜하진 않습니다. 로그라이크 좋아하시는 분들께 너무나도 추천드려용,85608326,2272,1611991817,0,0,True,False
운빨 망겜,85608126,996,1611991501,0,0,True,False
굿,85608045,11999,1611991374,0,0,True,False
그만하면 생각나고 다음날 다시 시작하게되는 중독성이 있는 게임인거 같아요,85607191,3582,1611990044,0,0,True,False
"로그라이크는 처음 해보는데 재미있는 게임 즐겨서 좋았습니다~
나중에 dlc로 스토리 더 내주시면 감사 ㅋㅋ
캐릭별로 개성이 있어서 다깨도 다시 플레이하는 요소도 좋았습니다!
벌써 다음작이 궁금하네요 어떻게 나올지",85607143,7151,1611989966,0,0,True,False
ㅈㄴ 재밌다,85605592,2043,1611987600,0,0,True,False
"귀여운 그래픽과 시원한 타격감
머리를 바꿔서 다양한 직업(?)체험 해볼 수 있어서 좋네요",85604075,3129,1611985374,0,0,True,False
"갓겜
",85603712,6904,1611984767,0,0,True,False
개꿀잼!,85603012,1294,1611983701,0,0,True,False
원하는 스컬을 적당한 마석으로 구매할수 있으면 좋겠음,85602982,999,1611983660,0,0,True,False
"스팀게임중 조금씩 사서 조금씩만 플레이 하고 질려 버렸지만 이 게임은 재미있네요
FM제외하고 처음으로 짬짬히 계속 게임하네요",85602952,3523,1611983617,0,0,True,False
15시간에 첫 엔딩 봤는데 나쁘지 않습니다. 충분히 재미있어요.,85602324,37948,1611982684,0,0,True,False
ㅇㅇ 잼슴,85601980,16812,1611982234,0,0,True,False
멀티 플레이나 장시간을 키워야 하는 게임이 싫으시거나 잠시 잠깐씩 플레이 하실 분들에게는 좋은 게임,85600024,40110,1611979381,0,0,True,False
"정발 후 구매함. 가격은 적당하고 평균적인 몹난이도는 어려운데 그렇다고 회복템은 적당하게 나오니 또 버틸만한?? 그런 느낌. 개인적으로 기본 ~ 레어 스컬들중에 구린게 상당히 많습니다. 각성을 감안해도  하다보면 기본스컬이 더 좋다는게 많이느껴짐;; 그리고  일반몹들은 공격할 때 표시해주는 게 없다보니 물량으로 쏟아져 나올 때는 뭐에 맞았는지를 모르겠습니다.  그리고 각성시켜주는 아라크네는 출연수를 늘리던가 위치를 바꾸면 좋겠는데 보스잡으면 스컬이 나오는 것도 아니고 항상 각성할려고 뼛가루 다 모으면 각성하기 전에 죽더라...

처음에 구린템받고 현타가 오지만 그래도 스컬 키우는 맛이 있어서 재밋게 하고 있습니다.",85599892,6885,1611979173,0,0,True,False
처음엔 메이플 사냥하는 느낌으로 시작했다가 혼쭐났는데 점점 할수록 익숙하기도 하고 업그레이드가 가능해서 쉬워집니다. 나중엔 해골과 템 시너지를 만드는게 큰 재미네요.,85599212,1613,1611978143,0,0,True,False
꿀잼,85598326,1119,1611976720,0,0,True,False
할인할때 사면 좋음 d(^^),85596939,3777,1611974565,1,0,True,False
로그라이크라는 점이 더욱 부각되는 게임,85587547,1681,1611960222,0,0,True,False
굿,85583948,5940,1611955556,0,0,True,False
꿀잼임,85582866,4825,1611954149,0,0,True,False
아버지 내 M.U.S.I.C을 들어줘,85582416,567,1611953576,0,0,True,False
zz,85582320,10145,1611953449,0,0,True,False
갓겜,85582216,13880,1611953310,0,0,True,False
한국 인디겜의 희망이다,85580692,9599,1611951366,0,0,True,False
"게임을 하다보면 질려서 그만두게되는데 이 게임은 엔딩까지 보게되네요.
새로운 스컬의 연습도 재밌고, 허접한 스컬들을 레전더리로 키워나가는것도 자체 하드모드를 해보는 방법이기도 하네요.
확장이 더 나왔으면 좋겠습니다. 
",85578779,803,1611948998,0,0,True,False
wa!,85576845,10221,1611946631,0,0,True,False
"굳
",85575913,1660,1611945531,0,0,True,False
"개재밌음 개어려움 환불못함 일단키면 3시간임 주의하고 사세요 

",85574718,2974,1611944076,0,0,True,False
"오랜만에 꿀잼
",85574412,2337,1611943697,0,0,True,False
매우 재밌는데 정 어려우시면 응애모드를 켜세요 응애~ 나 애기 스컬,85571527,2431,1611940134,0,0,True,False
할만한데 한판 끝나면 급격하게 질림 두판연속 못하겠더라,85571518,3565,1611940123,0,0,True,False
"잠깐 즐기기에 좋은 게임. 파워 밸런스 스피드 3종의 스컬을 아이템과 잘 조합해 보스를 잡는것이 주 목표. 하지만 전체적인 밸런스가 좋지 않다. 같은 티어의 스컬이어도 성능차이가 확실히 나고, 아이템중에 피해감소나 체력템, 피격효과 템의 의존도가 현저히 낮다. 스테이지를 넘어갈 수록 적의 체력이 급격히 늘어나고 최대 체력비례로 피해를 입기 때문에 무조건 딜만 올리는 것이 클리어 방법이 된게 아쉽다.",85571316,1159,1611939880,0,0,True,False
잘만든 국산게임,85570556,2337,1611939004,0,0,True,False
Honey Jam,85570325,5184,1611938749,0,0,True,False
정말 재밌게 했어요,85569594,1821,1611937894,0,0,True,False
이거 엄청재밌네,85569372,18776,1611937645,0,0,True,False
"꿀잼,",85568215,4240,1611936334,0,0,True,False
꿀잼!,85566386,1829,1611934312,0,0,True,False
굿 재밌음,85565177,4320,1611932925,0,0,True,False
"착한가격 재미있고좋은게임성 충실한애프터서비스
한번 쯤 사봐도 후회하지 않을 것",85561912,18215,1611929217,0,0,True,False
"초반에 조합 짜기가 어려웠는데 하다보니 사기 조합을 천천히 알게 되네요
앞으로 업데이트가 더 되면 훨씬 더 재미있는 게임이 될거 같습니다.",85561763,1732,1611929047,0,0,True,False
재밌습니다,85561601,4729,1611928864,0,0,True,False
이거 할바엔 하데스 한다,85561333,3154,1611928600,8,0,True,False
"예 처음에는 꿀잼이엿는데 갈수록 빡치내요 게임이 뭔가 다른 로그라이크처럼 다양한걸로 플레이타임을 늘릴려는게아니라
그지같은 난이도로 시간 끄는거같아서 별로구요 마을에 여우인가 누렁이인지 얘는 배치왜한거죠? 갈때마다 같은 일반 대가리만
툭 던지고 전장으로보내는거보면 출근도장찍고 출근하는기분이고 뼈조각 모으는것도 그지같이안모이고 모아봣자 보스전이나
상점부분에 배치하면 편할걸 왜 꽁꽁숨는거지? 보스전 뼈조각 200개모은다음 전설2개만들기분에 질질싸면서같더니 쓰레기같은게
보스 3마리한테 집단린치당하고 태초마을로 납치당함",85561320,2876,1611928600,1,0,True,False
"어려워서 한동안 못했지만 검은 거울 0단계 깨고 자신감을 얻은 후로 1, 3, 9..(아직 10 못 깸) 깨다보니 재미가 붙어서 200시간을 달렸네요. 240207/엔딩을 봤습니다. T라고 믿고 싶은 70% F는 울었습니다.",85560783,16610,1611927790,0,0,True,False
이거 깰 수 있는거 맞지??,85560073,2777,1611926949,0,0,True,False
엄청난 명작이라든가 역대급이란 말은 못하겠지만 잘만든 수작이고 충분이 제값 이상을 하는 겜,85559992,11622,1611926845,0,0,True,False
이것이 게임이다,85559673,1365,1611926477,0,0,True,False
절대 거울에 들어가지마,85559270,20891,1611926009,0,2,True,False
할거없을때하면 ㅈㄴ 재밌음,85559105,4229,1611925828,0,0,True,False
한국 인디겜에 미래,85558415,1690,1611925041,0,0,True,False
가볍게 즐길수 있는 로그라이크 게임이다 다만 특성상 템의존비중이 없을수가없어서 운이 많이 필요하다,85557459,8227,1611923793,0,0,True,False
정말 재미있게 플레이하고 있습니다!,85556955,2559,1611923112,1,0,True,False
9ood,85556093,2789,1611921889,0,0,True,False
"스팀겜 안하는 사람인데 스팀겜을 하게 만들어준 나의 첫 스팀겜 
하루종일 스컬마렵다 아 ㅋㅋㅋ",85555415,15044,1611920994,0,0,True,False
"게임이 재미없는 것은 아니다. 증거로 난 이 글을 쓰는 지금 45시간 정도를 플레이 했다.
내가 게임을 못해서 이 게임이 더럽게 느껴지는건지 게임이 그냥 더러운건지 고민에 고민을 거듭했지만

45시간 플레이하고 내린 결론은  어렵다가 아니라 더럽다이다.

어려운 것과 더러운 것은 다르다고 생각한다. 
어려움은 수십 수백번의 숙달을 통해 극복할 수 있지만
더러운 것은 그딴 것과는 상관없이 오로지 운만이 모든 것을 지배하는 구조이다. 

이 게임의 모든 밸런싱은 실력보다는 운에 초점이 맞춰져 있다.

불합리한 구간이 한 두군데가 아니다.
어떤 판은 1장부터 유니크나 레전더리 장비와 해골이 나와서 쉽게쉽게 진행하는데 반해
또 어떤 판은 3이 넘어가도록 유니크 해골이나 정수는 구경도 못하고 자기 트리에 맞는 장비는 죽어라 나오지도 않는다.
이것이 운빨이 아니면 무엇이랴?

각인 시스템이 있는 것까진 좋다. 근데 5개나 6개를 다 모아야 온전히 효과가 발휘되는 구조는 뭔가 싶다.
3~4개셋옵이랑 5~6개 셋옵의 격차도 엄청나게 크다. 한마디로 각인효과 다 받고 싶거든 거기까지 모아라는 말이다.
하지만 그 모든 각인을 다 모은다 하더라도 레전더리 장비 한두개의 효과를 내기 힘든게 현실이다. 
장비 칸이 9개 뿐인데 각인셋옵 5~6개는 대체 뭔 생각으로 밸런싱한걸까?
힘들게 다 모았지만 별다른 메리트가 없는건 현실이면 족하지 않은가? 게임에서까지 그런 경험을 해야하나?

각인 모으겠다는 마음가짐으로 게임하면 100이면 99 그 판은 망한다.

스컬 머리의 드랍운빨도 더럽다.
1장에서야 일반-레어 스컬 기준의 밸런싱이니 그 어떤 스컬이 나와도 상관 없다만

2장 이후부터는 못해도 레어, 편하게 할려면 유니크 스컬은 필수나 다름없는데 3장 이후에서도 일반-레어 스컬이 드랍된다.
이것은 무슨 심뽀일까? 1장에서붙터 애지중지 뼈다귀 모아서 키우고 싶어도 그딴 식으로 드랍이 되서야 뼈다귀 환산도 안되는데 무슨 의미가 있나? 

이거 다 당신이 게임을 너무 못해서 징징대는거 아니냐고 생각하는 사람도 있을 수도 있겠지.

그런데 이 게임은 거의 모든 맵이 쳐 맞아가면서 싸울 것을 전제로 밸런싱되어 있단 말이지. 
기믹의 배치도 그렇고 몬스터의 배치도 그렇고 노히트 클리어는 아예 불가능하다. 
3장이나 4장 중간보스 전까지 어느정도의 방어력이나 어느 정도의 공격력을 갖추지 않으면 무조껀 뿐질러진다. 

거기에 플레이어의 손가락 강화 계수가 차지하는 비중은 꽤 낮다.
 
RPG적인 요소도 있어서 3장 이후부터는 레어 스컬 가지고는 제대로 된 딜도 안 들어간다.
그러하다면 2장 중간보스 이후에는 무조껀 레어-유니크 스컬이 드랍되도록 해야하는거 아닌가? 
되도록이면 유니크 비중이 높게 말이다. 그마저도 3장 이후에는 유니크-레전더리가 드랍되어야지.

쓸모없는 스컬이 나오더라도 뿐질러서 재활용이나 하게 말이다. 아니면 무식하게 많은 뼈다귀 요구량 좀 줄이던가.
10 - 30 - 100은 대체 뭔가 싶네. 
내 진짜 여러번 해봤는데 중간에 운빨로 하피전사 못 만나면 3장 보스전까지 뼈다귀 100개 모으는거 앵간하면 거의 불가능하다. 
그것도 모든 맵을 초록맵으로 선택했다고 해도 말이지.
그때가서는 레어 스컬가지고는 할 수 있는게 아무것도 없는데 쓸모없는 뼈다귀 좀 제발 주지마라.

정식버전 이전에야 3장이 끝이기 때문에 그러한 것도 용서되었지만 
이제는 4장 5장도 있기 때문에 이런 부분을 좀 밸런싱 해줬으면 한다.
4장의 완성도에 비해 5장의 허전함도 아쉽다.

스컬은 강하다. 하지만 강해지기 전에 대부분 용사 근처에도 못 가보고 비참한 죽음을 맞이한다.
그게 대부분은 당신의 실력 때문이 아니라 운이 좋지 않아서라면 납득하겠는가?",85555230,3183,1611920743,0,1,True,False
넘무 재밌음,85554518,12692,1611919812,0,0,True,False
1년만 젊었으면..손아프다,85553857,2023,1611918884,0,0,True,False
"유튜버들이 하는거보고 재미있어보여서 다운받았습니다.
똥손이라 처음에는 1라운드 보스 보는 것도 어렵더라구요..
초반에 구슬 여섯 방향으로 날리는 나무 괴물?? 한테 많이 맞았습니다 ㅜㅜ
루키모드로 하니까 그래도 보스 얼굴은 볼 수 있더라구요..
그렇게 조금씩 마석 모아서 특성을 찍으니까 점점 편해지더라구요.
한 라운드 한 라운드 보스 클리어 할때마다 성취감도 좋구요. 매 스테이지 클리어시 나오는 보상 기대하는 재미도 쏠쏠합니다.
오늘 닷새 정도만에 초대용사까지 다 잡았습니다 ㅎㅎㅎ
이제 루키모드 끄고 일반모드로도 클리어 도전하려구요
코로나에, 방학시즌 맞아 집에서 보내는 시간이 길어지셨을 건데, 유튜버들 하는 것보고 해볼까 하시는 분들은 한 번쯤 해봐도 좋으리라 생각합니다.
개발사에서도 유저 피드백에 빠르게 반응하고 업데이트도 지속적으로 이루어질 것 같아 앞으로도 기대가 됩니다!",85553412,2746,1611918233,0,0,True,False
좋야요,85552656,1808,1611917202,0,0,True,False
시간가는줄 모르고 늘 게임하고있네요 !,85551081,5188,1611915186,0,0,True,False
나의 첫 로그라이크 게임,85549629,5168,1611913023,0,0,True,False
"타격감이 좋고 스컬들의 컨셉이 맘에 들고 오락실 겜 하는 느낌이 들어서 재밌음, 엔딩 이후 할게 없는 것이 단점 컨텐츠가 부족함. 그리고 어쩔 때 3명 이상 적을 원콤 낼 때 게임이 팅기는 버그있어서 픽스 바랍니다...!",85549543,1102,1611912900,0,0,True,False
컨텐츠 적어진 닼소3,85549491,9273,1611912816,0,0,True,False
"컨트롤과 운 모두 필요하지만, 적절한 무적 관련 템과 유도  관련 능력으로 쉽게 깰.수.도. 있습니다.",85549355,3837,1611912598,0,0,True,False
"초대 용사 만나러 갈때 돈도안주고 상점이 하나밖에없어서 
피 20에서 방어막 미친듯이 돌려서 겨우 깼다....

위그드라실 8트 이상(대쉬에 무적이있는줄도 모름 ㅋㅋ)
자매 4~5트
키메라 3트
성 요한나 1트
초대 용사 1트 했네요 

아이템 도감같은게 있으면 좋겠어요
예를 들어 각인에서 서리폭풍을 가진 아이템이 5개 있는지 의문입니다..

1.3.0 업데이트로 슬라임 같은 변신되는 정수 쓰면 아무것도 못하는 버그가 있는거 같음...",85549339,7024,1611912575,0,0,True,False
bㅎㅎd,85548554,2095,1611911423,0,0,True,False
스트리머들이나 커뮤에서 말한대로 생각보단 어려운 게임이지만 그걸 감수하더라도 재밌는 게임. 진짜 재밌게 했음,85547238,1598,1611909408,0,0,True,False
"다양한 조합을 시도하는 재미, 4~5스테이지가 2~3스테이지보다 체감상 쉬운 느낌이 들긴 했지만 전반적으로 재미있음",85547075,3196,1611909135,0,0,True,False
ㄹㅇ 존잼이네...,85546497,2859,1611908233,1,0,True,False
"good
",85544796,8414,1611905332,0,0,True,False
진짜 돈 존나 안아까움 돈값 다함 신작이라서 비싸서 안사는사람 많을텐데 세일하면 나중이라도 꼭 해보시길,85544752,4823,1611905273,0,0,True,False
"2만원이라는게 믿기지 않을 정도로 재밌습니다. 제가 엔딩 본 몇 안되는 게임입니다. 
가격을 생각하면 굳이 개선점을 쓸 필요없을 정도로 높은 수준의 게임이지만, 개발자가 더 발전시키고자 하면 이 댓글을 꼭 참고해주세요.

1. 아이템이 너무 랜덤이라 각인을 시키기 어렵습니다. 특정 모드에서는 몹들이 더 쌘 대신, 유물이 2개씩 나와 선택할 수 있게하거나 특정 스컬은 스킬로 유물을 만들 수 있게 해주면 좋겠습니다(롤의 오른 같은 역할)
특정 특성을 찍으면 컨셉플레이가 가능하게 만들어줘도 좋을 것 같습니다.

2. 마석으로 스텟을 찍으면 너무 게임이 쉬워지는데, 마석을 얻기 전까지 너무 어렵습니다. 즉 난이도 차이가 너무 심합니다.
    기본 스텟을 올리고 마석으로 얻는 스텟을 좀 줄이는게 좋을거 같아요. 초반 10시간은 2스테이지까지 가는 것도 어려웠는데
    부활찍는 순간부터 바로 4스테이지가고, 다음 판 스텟 더 찍으니 바로 보스까지 노 부활로 깼습니다.

3. 무한모드 or 특정모드 
    맵 패턴이 몇가지 안되서 10판정도하면 어떤 순간, 어느 위치에서 몹이 생성될 지 바로 예상이가서 점점 반복플레이가 됩니다.
    롱런을 하려면 새로운 모드가 필요합니다.

다시말하지만 이 게임은 2만원의 값어치를 훌쩍 넘습니다. 얼리엑세스--> 정식버전에서 발전한 만큼만 더 발전하면
믿고 플레이 할 수 있는 게임회사가 될 수 있을 것 같습니다.",85544595,1581,1611905011,1,0,True,False
재밌고 좋아용,85544572,6836,1611904971,0,0,True,False
조금씩 더 나아가는 것에 대해 흥미가 생긴다면..돈 값은 충분히 하는 게임입니다.,85543343,504,1611902703,0,1,True,False
"손맛은 있는데 진짜 딱 그거 뿐임 

밸런스 안맞음 아이탬들이 너무 수치에만 의존함

이팩트가 난잡해서 내것인지 적의 것인지 구분이 안됨 공격인지 그냥 타격이팩트인지 구분이 안됨

이팩트도 구분이안되서 정신없는 마당에 적 시체도 안사라지고 바닥에 뒹굴어서 뭐가먼지 더 모르겠음",85543036,13679,1611902107,0,0,True,False
"재밌음
",85542220,2956,1611900566,0,0,True,False
돈값은 ㄹㅇ 충분히함,85541711,5268,1611899639,0,0,True,False
"good & nice 
I didnt know this game was made by Korean Company 
but this game make me broke prejudice about Korean Company's Game 
good quality and nice interfacer",85541025,40092,1611898410,0,0,True,False
"진짜 개재밌습니다 스컬 강화하는맛,스토리,더빙,등 완벽합니다 보스전을 할때도 긴장감있고 깨고나면 마음이 뻥뚤리고
재밌슙니다 역시 씹갓겜 국뽕갓겜",85540961,2840,1611898290,0,0,True,False
"슈퍼아머 너무 많음 어느정도 끊으면서 딜할 구석이 없음 무조건 피해야됨, 아니면 자기 템이 ㅈㄴ 쎄서 패턴전에 딜로 끊어야하는데 템이 ㅈㄴ 쓸모없는게 너무 많아서 템방 들어가서 ㅈ같은거 나오면 속터진다.

이 템이 개쓰레기밖에 없는게 ㅈㄴ 큰데, 만족스럽게 플레이 할수 있는 경험을 전혀 못했다 죄다 부가 효과에 원초적인 딜뻥을 낼 만한 템들이 없다. 따라서 몹 잡는데 시간이 ㅈㄴ 오래걸리니 왜이렇게 안잡힐까 하고 답답한 생각밖에 안든다.

그리고 스컬중에 충전식 스킬가진 스컬 쓰지마라 쓸모없음 남들은 충전중에 슈퍼아머지만, 내 스컬은 쳐맞으면 뒤로 튕기거든 충전식 쓰지마라 절대로 존나 쓸모없다.

마찬가지로 파워스컬 쓰지마라 체력은 스피드, 밸런스, 파워 다 똑같은데 느려터진 파워스컬이 더 쳐맞기 쉬우니까 정신건강에 이로울려면 파워스컬 가져다 버려라

그리고 맵 디자인 누가했는지 모르겠는데 어려운게 아니라 ㅈㄴ 시간만 잡아먹어서 개짜증나는 맵들 너무 많음

",85540791,3163,1611897945,1,0,True,False
해골 가아아아앙화아아아아아앙아,85539799,4258,1611896167,0,0,True,False
스토리도 좋고 게임성도 나름 괜찮습니다!,85538209,33086,1611893489,0,0,True,False
"상당히 재밌습니다. 장점에 대해서는 많은 분들이 말한게 있으니 넘어가고
개선해야할 점에 대해 생각해보자면
1. 스토리의 길이 : 가격을 고려해보면 납득할 수 있는 분도 계시겠지만 분량이 많은 편은 아니거니와 비슷한 게임으로 있는 아이작처럼 루트가 존재하는 것도 아닙니다. 물론, 흑막이 아직 남아있다는 점에서 dlc의 가능성을 고려해보면 이 부분은 긍정적으로 생각할 수 있습니다.
2. 스컬 스킬의 랜덤성 :  초대 용사 클리어 이후 여러가지 조합을 해보고 싶으신 분이 많습니다. 장르 특성상 랜덤성이 강한건 어쩔 수 없습니다만 스컬의 스킬을 유동적으로 바꾸기 힘들다는 점이 원하는 스컬을 얻기 힘들다는 점과 붙어서 원하는 스컬의 스킬을 얻기 매우 까다롭게 되어있다고 생각합니다.
3. 물리, 파워 타입의 스컬 : 밸런스, 스피드 타입에 비해, 물리는 마법 타입에 비해 대체로 약한 경향이 보입니다. 밸런스 조정 혹은 스컬 구조를 갈아엎어야 한다고 생각합니다.",85538077,1884,1611893262,0,0,True,False
그냥 할거없을때 한두번? 궤도에 오르면 용사 불쌍 ㅠㅠ,85537221,2211,1611891888,0,0,True,False
꿀잼 패치도 자주함,85534922,17308,1611888279,0,0,True,False
그냥 꿀잼,85533140,410,1611885464,0,0,True,False
"펀딩했을때는 몰랐지만 체험판일때부터 해봤습니다. 
확실히 많이 좋아졌습니다. 
고티에 비견되는 하데스 보다는 못하지만 그래도 시원시원한 액션. 그리고 업그레이드 시스템, 골드도 나쁘지 않게 떨어지고 아이템도 괜찮은편입니다. 굿굿",85532849,8529,1611884982,0,0,True,False
"꿀잼
",85531710,525,1611883298,0,0,True,False
갓ㅡ겜,85530573,6849,1611881474,0,0,True,False
"플랫포머라고 하나요. 이 장르로써 재미있게 하고 있습니다.
다만 왠지 모르게 하다보면 집중해야해서 그런지, 엄청 피곤해집니다.
그래도 1만원대 가격에 이정도면 좋다고 생각합니다.",85530232,3172,1611880874,0,0,True,False
존잼,85529254,4680,1611879396,0,0,True,False
정식출시 후 더 재밌음,85528001,1581,1611877255,0,0,True,False
"패드유저입니다.
뭔가 자기가 원하는데로 진행되면 개꿀잼
파밍이나 캐릭터 망치면 ㅂㄷㅂㄷ.. 운빨갓겜ㅋㅋ
참고로 전 똥손임 ㅋㅋ 그래도 개꿀잼",85525395,38143,1611873098,0,0,True,False
말할것도 없는 갓겜,85522421,10646,1611868932,0,0,True,False
"너무 재밌는데 
루키 모드로 아직 못 깸... ㅠㅠ
업데이트도 계속할 거니 새로운 스컬 써보는 재미가 쏠쏠함",85522401,2557,1611868907,0,0,True,False
잼씀,85520457,8346,1611866334,1,0,True,False
